Name;ISIN;Symbol;Market;Source;Notes
OPEN BANK, S.A.;;;Bolsa de Madrid;spain_cnmv;
ORYZON GENOMICS, S.A.;;;Bolsa de Madrid;spain_cnmv;
PESCANOVA, S.A.;;;Bolsa de Madrid;spain_cnmv;
PHARMA MAR, S.A.;;;Bolsa de Madrid;spain_cnmv;
PRIM, S.A.;;;Bolsa de Madrid;spain_cnmv;
PROMOTORA DE INFORMACIONES, S.A.;;;Bolsa de Madrid;spain_cnmv;
PROSEGUR CASH, S.A.;;;Bolsa de Madrid;spain_cnmv;
PROSEGUR, COMPAÑIA DE SEGURIDAD, S.A.;;;Bolsa de Madrid;spain_cnmv;
PUIG BRANDS, S.A.;;;Bolsa de Madrid;spain_cnmv;
REALIA BUSINESS, S.A.;;;Bolsa de Madrid;spain_cnmv;
REDEIA CORPORACION, S.A.;;;Bolsa de Madrid;spain_cnmv;
RENTA 4 BANCO, S.A.;PTREL0AM0008;RENE;Bolsa de Madrid;spain_cnmv;
RENTA CORPORACION REAL ESTATE, S.A.;PTREL0AM0008;RENE;Bolsa de Madrid;spain_cnmv;
REPSOL, S.A.;IT0001206769;SOL;Bolsa de Madrid;spain_cnmv;
SACYR, S.A.;;;Bolsa de Madrid;spain_cnmv;
SAINT CROIX HOLDING IMMOBILIER, SOCIMI, S.A.;NL0010558797;OCI;Bolsa de Madrid;spain_cnmv;
SOLARIA ENERGIA Y MEDIOAMBIENTE, S.A.;IT0001157020;ERG;Bolsa de Madrid;spain_cnmv;
SOLTEC POWER HOLDINGS, S.A.;IT0001206769;SOL;Bolsa de Madrid;spain_cnmv;
SQUIRREL MEDIA, S.A.;;;Bolsa de Madrid;spain_cnmv;
TALGO, S.A.;;;Bolsa de Madrid;spain_cnmv;
TECNICAS REUNIDAS, S.A.;;;Bolsa de Madrid;spain_cnmv;
TELEFONICA, S.A.;;;Bolsa de Madrid;spain_cnmv;
TR HOTEL JARDIN DEL MAR, S.A.;;;Bolsa de Madrid;spain_cnmv;
TUBACEX, S.A.;;;Bolsa de Madrid;spain_cnmv;
TUBOS REUNIDOS, S.A.;;;Bolsa de Madrid;spain_cnmv;
UNICAJA BANCO, S.A.;;;Bolsa de Madrid;spain_cnmv;
UNION CATALANA DE VALORES, S.A.;;;Bolsa de Madrid;spain_cnmv;
URBAR INGENIEROS, S.A.;IT0003132476;ENI;Bolsa de Madrid;spain_cnmv;
URBAS GRUPO FINANCIERO, S.A.;;;Bolsa de Madrid;spain_cnmv;
VIDRALA, S.A.;;;Bolsa de Madrid;spain_cnmv;
VISCOFAN, S.A.;;;Bolsa de Madrid;spain_cnmv;
VOCENTO, S.A.;;;Bolsa de Madrid;spain_cnmv;
